date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:26:48	55942/55942	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:26:47%20GMT	http://benna.local/fa-ir/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/fa-ir/index.html	(from http://benna.local/)
16:26:48	2566/2566	---MCZ	200	added ('OK')	text/css	etag:W/%2265f49573-a06%22	http://benna.local/wp-content/plugins/gp-premium/menu-plus/functions/css/navigation-branding-flex.min.css?ver=2.4.0	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/plugins/gp-premium/menu-plus/functions/css/navigation-branding-flex.min8d5a.css	(from http://benna.local/)
16:26:49	55681/55681	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:26:49%20GMT	http://benna.local/ary/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/ary/index.html	(from http://benna.local/)
16:26:50	87553/87553	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2266aa0b9c-15601%22	http://benna.local/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-includes/js/jquery/jquery.minf43b.js	(from http://benna.local/)
16:26:51	55831/55831	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:26:50%20GMT	http://benna.local/ar/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/ar/index.html	(from http://benna.local/)
16:26:52	13577/13577	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2266aa0b9c-3509%22	http://benna.local/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-includes/js/jquery/jquery-migrate.min5589.js	(from http://benna.local/)
16:26:54	54844/54844	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:26:54%20GMT	http://benna.local/en-us/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/en-us/index.html	(from http://benna.local/)
16:26:56	54965/54965	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:26:55%20GMT	http://benna.local/fr/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/fr/index.html	(from http://benna.local/)
16:26:57	54830/54830	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:26:57%20GMT	http://benna.local/en/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/en/index.html	(from http://benna.local/)
16:26:59	25707/25707	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Aug%202024%2014:26:58%20GMT	http://benna.local/wp-json/wp/v2/pages/691	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-json/wp/v2/pages/691.json	(from http://benna.local/)
16:27:00	54834/54834	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:27:00%20GMT	http://benna.local/eo/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/eo/index.html	(from http://benna.local/)
16:27:01	54864/54864	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:27:01%20GMT	http://benna.local/es/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/es/index.html	(from http://benna.local/)
16:27:04	54889/54889	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:27:04%20GMT	http://benna.local/pl/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/pl/index.html	(from http://benna.local/)
16:27:06	774/774	---MCZ	200	added ('OK')	text/xml	date:Tue,%2013%20Aug%202024%2014:27:05%20GMT	http://benna.local/xmlrpc.php?rsd	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/xmlrpc0db0.php	(from http://benna.local/)
16:27:12	55258/55258	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:27:12%20GMT	http://benna.local/uk/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/uk/index.html	(from http://benna.local/)
16:27:13	54838/54838	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:27:13%20GMT	http://benna.local/tt/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/tt/index.html	(from http://benna.local/)
16:27:14	54856/54856	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:27:14%20GMT	http://benna.local/tr/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/tr/index.html	(from http://benna.local/)
16:27:16	54862/54862	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:27:16%20GMT	http://benna.local/pt/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/pt/index.html	(from http://benna.local/)
16:27:22	26571/26571	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/feed/index.html	(from http://benna.local/)
16:29:17	2416/2416	---MCZ	200	added ('OK')	text/xml	date:Tue,%2013%20Aug%202024%2014:29:17%20GMT	http://benna.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbenna.local%2F&format=xml	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-json/oembed/1.0/embedda0a	(from http://benna.local/)
16:32:58	67451/67451	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:32:58%20GMT	http://benna.local/wp-content/uploads/Nohemi-Thin.eot?	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Thin.ed41d.delayed	(from http://benna.local/)
16:32:59	67452/67452	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:32:59%20GMT	http://benna.local/wp-content/uploads/Nohemi-Thin.woff	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Thin.f.delayed	(from http://benna.local/)
16:33:00	20828/20828	---M--	200	added ('OK')	application/font-woff2	etag:%22650d5d36-515c%22	http://benna.local/wp-content/uploads/Nohemi-Thin.woff2	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Thin.woff2	(from http://benna.local/)
16:33:15	67451/67451	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:33:15%20GMT	http://benna.local/wp-content/uploads/Nohemi-Thin.ttf	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Thin.ttf	(from http://benna.local/)
16:34:03	67457/67457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:34:03%20GMT	http://benna.local/wp-content/uploads/Nohemi-ExtraLight.eot?	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-ExtraLight.13d41d.delayed	(from http://benna.local/it/)
16:34:04	832/832	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/it/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/it/feed/index.html	(from http://benna.local/it/)
16:35:45	112246/112246	---MCZ	200	added ('OK')	text/css	etag:W/%2266aa0b94-1b676%22	http://benna.local/wp-includes/css/dist/block-library/style-rtl.min.css?ver=6.6.1	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-includes/css/dist/block-library/style-rtl.minb6a4.css	(from http://benna.local/fa-ir/)
16:35:45	2892/2892	---MCZ	200	added ('OK')	text/css	etag:W/%2265f49408-b4c%22	http://benna.local/wp-content/themes/generatepress/assets/css/main-rtl.min.css?ver=3.4.0	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/themes/generatepress/assets/css/main-rtl.min6b00.css	(from http://benna.local/fa-ir/)
16:35:45	22140/22140	URF---	200	added ('OK%20(cached)')	application/woff2		http://benna.local/wp-content/uploads/Nohemi-ExtraLight.woff2	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-ExtraLight.woff2	(from http://benna.local/fa-ir/)
16:36:48	67452/67452	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:36:48%20GMT	http://benna.local/wp-content/uploads/Nohemi-Light.eot	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Light.eot	(from http://benna.local/fa-ir/)
16:36:50	67452/67452	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:36:50%20GMT	http://benna.local/wp-content/uploads/Nohemi-Light.eot?	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Light.1ad41d.delayed	(from http://benna.local/ary/)
16:37:06	22232/22232	---M--	200	added ('OK')	application/font-woff2	etag:%22650d5d37-56d8%22	http://benna.local/wp-content/uploads/Nohemi-Light.woff2	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Light.woff2	(from http://benna.local/ary/)
16:37:08	67452/67452	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:37:07%20GMT	http://benna.local/wp-content/uploads/Nohemi-Light.ttf	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Light.ttf	(from http://benna.local/ary/)
16:37:43	67454/67454	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:37:43%20GMT	http://benna.local/wp-content/uploads/Nohemi-Regular.eot	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Regular.1e.delayed	(from http://benna.local/ary/)
16:38:00	67455/67455	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:38:00%20GMT	http://benna.local/wp-content/uploads/Nohemi-Regular.woff	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Regular.20.delayed	(from http://benna.local/ary/)
16:38:17	67454/67454	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:38:17%20GMT	http://benna.local/wp-content/uploads/Nohemi-Regular.ttf	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Regular.22.delayed	(from http://benna.local/ary/)
16:38:49	67453/67453	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:38:49%20GMT	http://benna.local/wp-content/uploads/Nohemi-Medium.eot	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Medium.23.delayed	(from http://benna.local/fr/)
16:40:51	832/832	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/en/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/en/feed/index.html	(from http://benna.local/en/)
16:42:13	67453/67453	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:42:13%20GMT	http://benna.local/wp-content/uploads/Nohemi-Medium.eot?	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Mediumd41d.eot	(from http://benna.local/en/)
16:42:17	67454/67454	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:42:17%20GMT	http://benna.local/wp-content/uploads/Nohemi-Medium.woff	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Medium.25.delayed	(from http://benna.local/eo/)
16:42:35	67453/67453	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:42:34%20GMT	http://benna.local/wp-content/uploads/Nohemi-Medium.ttf	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Medium.27.delayed	(from http://benna.local/eo/)
16:43:11	67455/67455	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:43:11%20GMT	http://benna.local/wp-content/uploads/Nohemi-SemiBold.eot	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-SemiBold.28.delayed	(from http://benna.local/eo/)
16:43:41	829/829	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/eo/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/eo/feed/index.html	(from http://benna.local/eo/)
16:43:46	67456/67456	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:43:46%20GMT	http://benna.local/wp-content/uploads/Nohemi-SemiBold.woff	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-SemiBold.2a.delayed	(from http://benna.local/eo/)
16:43:46	21708/21708	---M--	200	added ('OK')	application/font-woff2	etag:%22650d5d39-54cc%22	http://benna.local/wp-content/uploads/Nohemi-SemiBold.woff2	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-SemiBold.woff2	(from http://benna.local/eo/)
16:43:52	67455/67455	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:43:51%20GMT	http://benna.local/wp-content/uploads/Nohemi-SemiBold.ttf	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-SemiBold.ttf	(from http://benna.local/eo/)
16:43:54	67451/67451	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:43:54%20GMT	http://benna.local/wp-content/uploads/Nohemi-Bold.eot	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Bold.eot	(from http://benna.local/eo/)
16:43:56	67451/67451	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:43:56%20GMT	http://benna.local/wp-content/uploads/Nohemi-Bold.eot?	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Boldd41d.eot	(from http://benna.local/eo/)
16:43:59	67452/67452	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:43:58%20GMT	http://benna.local/wp-content/uploads/Nohemi-Bold.woff	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Bold.woff	(from http://benna.local/eo/)
16:43:59	21768/21768	URF---	200	added ('OK%20(cached)')	application/woff2		http://benna.local/wp-content/uploads/Nohemi-Bold.woff2	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Bold.woff2	(from http://benna.local/eo/)
16:44:02	67451/67451	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:02%20GMT	http://benna.local/wp-content/uploads/Nohemi-Bold.ttf	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Bold.31.delayed	(from http://benna.local/eo/)
16:44:04	67456/67456	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:04%20GMT	http://benna.local/wp-content/uploads/Nohemi-ExtraBold.eot	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-ExtraBold.eot	(from http://benna.local/eo/)
16:44:08	67456/67456	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:08%20GMT	http://benna.local/wp-content/uploads/Nohemi-ExtraBold.eot?	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-ExtraBoldd41d.eot	(from http://benna.local/eo/)
16:44:13	67457/67457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:13%20GMT	http://benna.local/wp-content/uploads/Nohemi-ExtraBold.woff	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-ExtraBold.woff	(from http://benna.local/eo/)
16:44:13	21744/21744	URF---	200	added ('OK%20(cached)')	application/woff2		http://benna.local/wp-content/uploads/Nohemi-ExtraBold.woff2	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-ExtraBold.woff2	(from http://benna.local/eo/)
16:44:17	67456/67456	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:17%20GMT	http://benna.local/wp-content/uploads/Nohemi-ExtraBold.ttf	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-ExtraBold.36.delayed	(from http://benna.local/eo/)
16:44:19	67452/67452	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:19%20GMT	http://benna.local/wp-content/uploads/Nohemi-Black.eot	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Black.eot	(from http://benna.local/eo/)
16:44:21	67452/67452	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:20%20GMT	http://benna.local/wp-content/uploads/Nohemi-Black.eot?	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Blackd41d.eot	(from http://benna.local/eo/)
16:44:23	67453/67453	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:22%20GMT	http://benna.local/wp-content/uploads/Nohemi-Black.woff	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Black.woff	(from http://benna.local/eo/)
16:44:23	20812/20812	URF---	200	added ('OK%20(cached)')	application/woff2		http://benna.local/wp-content/uploads/Nohemi-Black.woff2	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Black.woff2	(from http://benna.local/eo/)
16:44:26	67452/67452	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:26%20GMT	http://benna.local/wp-content/uploads/Nohemi-Black.ttf	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Black.3b.delayed	(from http://benna.local/eo/)
16:44:26	62734/62734	URF---	200	added ('OK%20(cached)')	image/png		http://benna.local/wp-content/uploads/2024/08/Logo-BENN-Staaken.png	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/2024/08/Logo-BENN-Staaken.png	(from http://benna.local/eo/)
16:44:27	6795/6795	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2265f49573-1a8b%22	http://benna.local/wp-content/plugins/gp-premium/menu-plus/functions/js/offside.min.js?ver=2.4.0	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/plugins/gp-premium/menu-plus/functions/js/offside.min8d5a.js	(from http://benna.local/eo/)
16:44:27	11155/11155	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2266190bde-2b93%22	http://benna.local/wp-content/plugins/lightbox-photoswipe/assets/ps5/frontend.min.js?ver=5.2.6	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/plugins/lightbox-photoswipe/assets/ps5/frontend.min5223.js	(from http://benna.local/eo/)
16:44:27	1248/1248	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22668d68ba-4e0%22	http://benna.local/wp-content/plugins/mystickymenu/js/morphext/morphext.min.js?ver=2.7.1	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/plugins/mystickymenu/js/morphext/morphext.min653d.js	(from http://benna.local/eo/)
16:44:27	25077/25077	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22668d68ba-61f5%22	http://benna.local/wp-content/plugins/mystickymenu/js/welcomebar-front.js?ver=2.7.1	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/plugins/mystickymenu/js/welcomebar-front653d.js	(from http://benna.local/eo/)
16:44:28	26200/26200	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2265f767b7-6658%22	http://benna.local/wp-content/plugins/page-scroll-to-id/js/page-scroll-to-id.min.js?ver=1.7.9	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/plugins/page-scroll-to-id/js/page-scroll-to-id.min97e9.js	(from http://benna.local/eo/)
16:44:28	6957/6957	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2265f49408-1b2d%22	http://benna.local/wp-content/themes/generatepress/assets/js/menu.min.js?ver=3.4.0	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/themes/generatepress/assets/js/menu.min6b00.js	(from http://benna.local/eo/)
16:44:28	757/757	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2265f49408-2f5%22	http://benna.local/wp-content/themes/generatepress/assets/js/back-to-top.min.js?ver=3.4.0	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/themes/generatepress/assets/js/back-to-top.min6b00.js	(from http://benna.local/eo/)
16:44:29	22878/22878	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2266190bd9-595e%22	http://benna.local/wp-content/plugins/gtranslate/js/float.js?ver=6.6.1	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/plugins/gtranslate/js/floatb6a4.js	(from http://benna.local/eo/)
16:44:33	829/829	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/es/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/es/feed/index.html	(from http://benna.local/es/)
16:44:34	832/832	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/pl/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/pl/feed/index.html	(from http://benna.local/pl/)
16:44:36	829/829	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/uk/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/uk/feed/index.html	(from http://benna.local/uk/)
16:44:37	829/829	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/tt/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/tt/feed/index.html	(from http://benna.local/tt/)
16:44:38	829/829	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/tr/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/tr/feed/index.html	(from http://benna.local/tr/)
16:44:38	619274/619274	URF---	200	added ('OK%20(cached)')	image/jpeg		http://benna.local/wp-content/uploads/2024/07/2024-07-09-Public-Viewing-Euro-2024_05-1-scaled.jpg	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/2024/07/2024-07-09-Public-Viewing-Euro-2024_05-1-scaled.jpg	(from http://benna.local/wp-content/uploads/generateblocks/style-691.css?ver=1723456484)
16:44:39	832/832	---MC-	200	added ('OK')	application/rss+xml	etag:%221307896c57178604fc6dfb509915754b%22	http://benna.local/pt/feed/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/pt/feed/index.html	(from http://benna.local/pt/)
16:44:39	54840/54840	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Aug%202024%2014:44:38%20GMT	http://benna.local/hi/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/hi/index.html	(from http://benna.local/)
16:44:44	226711/226711	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Aug%202024%2014:44:43%20GMT	http://benna.local/wp-json/	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-json/index.html	(from http://benna.local/)
16:44:44	2216/2216	---MCZ	200	added ('OK')	application/json	date:Tue,%2013%20Aug%202024%2014:44:43%20GMT	http://benna.local/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbenna.local%2F	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-json/oembed/1.0/embedb12e	(from http://benna.local/)
16:44:46	67451/67451	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Aug%202024%2014:44:45%20GMT	http://benna.local/wp-content/uploads/Nohemi-Thin.eot	C:/Users/Anna/Desktop/Pagine%20web/BENN/benna.local/wp-content/uploads/Nohemi-Thin.eot	(from http://benna.local/)
